frame,x_bz_first,n_bz,n_et
1012,0.68,17,8
1013,0.6538461538461539,17,9
1014,0.6153846153846154,16,10
1015,0.6923076923076923,18,8
1016,0.68,17,8
1017,0.6086956521739131,14,9
1018,0.6818181818181818,15,7
1019,0.6818181818181818,15,7
1020,0.6666666666666666,14,7
1021,0.6521739130434783,15,8
1022,0.6666666666666666,14,7
1023,0.6666666666666666,14,7
1024,0.6666666666666666,14,7
1025,0.64,16,9
1026,0.5909090909090909,13,9
1027,0.5925925925925926,16,11
1028,0.6071428571428571,17,11
1029,0.5833333333333334,14,10
1030,0.72,18,7
1031,0.68,17,8
1032,0.6363636363636364,14,8
1033,0.6363636363636364,14,8
1034,0.625,15,9
1035,0.6190476190476191,13,8
1036,0.6153846153846154,16,10
1037,0.625,15,9
1038,0.6086956521739131,14,9
1039,0.5384615384615384,14,12
1040,0.5217391304347826,12,11
1041,0.45454545454545453,10,12
1042,0.5,12,12
1043,0.4782608695652174,11,12
1044,0.5454545454545454,12,10
1045,0.5217391304347826,12,11
1046,0.5454545454545454,12,10
1047,0.5454545454545454,12,10
1048,0.5454545454545454,12,10
1049,0.5217391304347826,12,11
1050,0.5217391304347826,12,11
1051,0.4782608695652174,11,12
1052,0.5454545454545454,12,10
1053,0.48,12,13
1054,0.5,12,12
1055,0.5185185185185185,14,13
1056,0.48,12,13
1057,0.5416666666666666,13,11
1058,0.5416666666666666,13,11
1059,0.5416666666666666,13,11
1060,0.5217391304347826,12,11
1061,0.45454545454545453,10,12
1062,0.5,12,12
1063,0.5,13,13
1064,0.5,13,13
1065,0.5769230769230769,15,11
1066,0.5,15,15
1067,0.5,14,14
1068,0.48,12,13
1069,0.52,13,12
1070,0.52,13,12
1071,0.5357142857142857,15,13
1072,0.4444444444444444,12,15
1073,0.5357142857142857,15,13
1074,0.5555555555555556,15,12
1075,0.5357142857142857,15,13
1076,0.5714285714285714,16,12
1077,0.5416666666666666,13,11
1078,0.5185185185185185,14,13
1079,0.5769230769230769,15,11
1080,0.6086956521739131,14,9
1081,0.5769230769230769,15,11
1082,0.6,15,10
1083,0.5652173913043478,13,10
1084,0.64,16,9
1085,0.6071428571428571,17,11
1086,0.6538461538461539,17,9
1087,0.76,19,6
1088,0.75,18,6
1089,0.75,18,6
1090,0.7272727272727273,16,6
1091,0.72,18,7
1092,0.782608695652174,18,5
1093,0.6956521739130435,16,7
1094,0.782608695652174,18,5
1095,0.7727272727272727,17,5
1096,0.8095238095238095,17,4
1097,0.8260869565217391,19,4
1098,0.8260869565217391,19,4
1099,0.7727272727272727,17,5
1100,0.8181818181818182,18,4
1101,0.8260869565217391,19,4
1102,0.8,20,5
1103,0.8148148148148148,22,5
1104,0.84,21,4
1105,0.8636363636363636,19,3
1106,0.8095238095238095,17,4
1107,0.9523809523809523,20,1
1108,0.9,18,2
1109,0.95,19,1
1110,0.8636363636363636,19,3
1111,0.76,19,6
1112,0.85,17,3
1113,0.7619047619047619,16,5
1114,0.8571428571428571,18,3
1115,0.7272727272727273,16,6
1116,0.7391304347826086,17,6
1117,0.75,18,6
1118,0.7619047619047619,16,5
1119,0.7272727272727273,16,6
1120,0.68,17,8
1121,0.72,18,7
1122,0.8095238095238095,17,4
1123,0.7272727272727273,16,6
1124,0.75,18,6
1125,0.6956521739130435,16,7
1126,0.6956521739130435,16,7
1127,0.75,18,6
1128,0.7619047619047619,16,5
1129,0.782608695652174,18,5
1130,0.8260869565217391,19,4
1131,0.8095238095238095,17,4
1132,0.7142857142857143,15,6
1133,0.75,15,5
1134,0.7391304347826086,17,6
1135,0.7083333333333334,17,7
1136,0.6363636363636364,14,8
1137,0.7307692307692307,19,7
1138,0.7142857142857143,15,6
1139,0.7619047619047619,16,5
1140,0.6818181818181818,15,7
1141,0.7619047619047619,16,5
1142,0.8,16,4
1143,0.7727272727272727,17,5
1144,0.7272727272727273,16,6
1145,0.7916666666666666,19,5
1146,0.782608695652174,18,5
1147,0.8,20,5
1148,0.6956521739130435,16,7
1149,0.6521739130434783,15,8
1150,0.6521739130434783,15,8
1151,0.6666666666666666,14,7
1152,0.75,18,6
1153,0.76,19,6
1154,0.76,19,6
1155,0.7307692307692307,19,7
1156,0.75,18,6
1157,0.7391304347826086,17,6
1158,0.7391304347826086,17,6
1159,0.7391304347826086,17,6
1160,0.7272727272727273,16,6
1161,0.6956521739130435,16,7
1162,0.7083333333333334,17,7
1163,0.6818181818181818,15,7
1164,0.6521739130434783,15,8
1165,0.6818181818181818,15,7
1166,0.6153846153846154,16,10
1167,0.5416666666666666,13,11
1168,0.5185185185185185,14,13
1169,0.6153846153846154,16,10
1170,0.625,15,9
1171,0.5185185185185185,14,13
1172,0.6,15,10
1173,0.5384615384615384,14,12
1174,0.5,11,11
1175,0.52,13,12
1176,0.52,13,12
1177,0.5384615384615384,14,12
1178,0.5,13,13
1179,0.4583333333333333,11,13
1180,0.4444444444444444,12,15
1181,0.5238095238095238,11,10
1182,0.5185185185185185,14,13
1183,0.5,13,13
1184,0.5,12,12
1185,0.52,13,12
1186,0.6153846153846154,16,10
1187,0.6,15,10
1188,0.5416666666666666,13,11
1189,0.5217391304347826,12,11
1190,0.5384615384615384,14,12
1191,0.52,13,12
1192,0.56,14,11
1193,0.48,12,13
1194,0.52,13,12
1195,0.5416666666666666,13,11
1196,0.5454545454545454,12,10
1197,0.5357142857142857,15,13
1198,0.52,13,12
1199,0.47619047619047616,10,11
1200,0.52,13,12
1201,0.5555555555555556,15,12
1202,0.5357142857142857,15,13
1203,0.52,13,12
1204,0.56,14,11
1205,0.5,12,12
1206,0.5,11,11
1207,0.48,12,13
1208,0.48148148148148145,13,14
1209,0.5,13,13
1210,0.4642857142857143,13,15
1211,0.5172413793103449,15,14
1212,0.5555555555555556,15,12
1213,0.5714285714285714,16,12
1214,0.5357142857142857,15,13
1215,0.52,13,12
1216,0.52,13,12
1217,0.48148148148148145,13,14
1218,0.6,15,10
1219,0.5666666666666667,17,13
1220,0.5925925925925926,16,11
1221,0.5769230769230769,15,11
1222,0.5384615384615384,14,12
1223,0.56,14,11
1224,0.6086956521739131,14,9
1225,0.625,15,9
1226,0.5769230769230769,15,11
1227,0.5714285714285714,16,12
1228,0.5833333333333334,14,10
1229,0.5555555555555556,15,12
1230,0.5555555555555556,15,12
1231,0.5,13,13
1232,0.5769230769230769,15,11
1233,0.56,14,11
1234,0.5555555555555556,15,12
1235,0.5185185185185185,14,13
1236,0.5185185185185185,14,13
1237,0.5384615384615384,14,12
1238,0.4230769230769231,11,15
1239,0.4583333333333333,11,13
1240,0.48,12,13
1241,0.5,11,11
1242,0.52,13,12
1243,0.5416666666666666,13,11
1244,0.56,14,11
1245,0.5454545454545454,12,10
1246,0.55,11,9
1247,0.52,13,12
1248,0.5185185185185185,14,13
1249,0.52,13,12
1250,0.48,12,13
1251,0.4444444444444444,12,15
1252,0.5,13,13
1253,0.5384615384615384,14,12
1254,0.5185185185185185,14,13
1255,0.5185185185185185,14,13
1256,0.5185185185185185,14,13
1257,0.5384615384615384,14,12
1258,0.5,12,12
1259,0.4583333333333333,11,13
1260,0.42857142857142855,9,12
1261,0.4444444444444444,12,15
1262,0.4583333333333333,11,13
1263,0.48148148148148145,13,14
1264,0.48148148148148145,13,14
1265,0.46153846153846156,12,14
1266,0.43478260869565216,10,13
1267,0.48,12,13
1268,0.46153846153846156,12,14
1269,0.5416666666666666,13,11
1270,0.5833333333333334,14,10
1271,0.5555555555555556,15,12
1272,0.56,14,11
1273,0.5555555555555556,15,12
1274,0.5357142857142857,15,13
1275,0.5185185185185185,14,13
1276,0.5357142857142857,15,13
1277,0.6086956521739131,14,9
1278,0.5769230769230769,15,11
1279,0.5769230769230769,15,11
1280,0.6190476190476191,13,8
1281,0.625,15,9
1282,0.6086956521739131,14,9
1283,0.6153846153846154,16,10
1284,0.52,13,12
1285,0.6521739130434783,15,8
1286,0.56,14,11
1287,0.5833333333333334,14,10
1288,0.625,15,9
1289,0.6153846153846154,16,10
1290,0.5833333333333334,14,10
1291,0.5555555555555556,15,12
1292,0.56,14,11
1293,0.5833333333333334,14,10
1294,0.5769230769230769,15,11
1295,0.56,14,11
1296,0.56,14,11
1297,0.625,15,9
1298,0.6521739130434783,15,8
1299,0.6190476190476191,13,8
1300,0.625,15,9
1301,0.5909090909090909,13,9
1302,0.5,12,12
1303,0.5384615384615384,14,12
1304,0.56,14,11
1305,0.5769230769230769,15,11
1306,0.5384615384615384,14,12
1307,0.5238095238095238,11,10
1308,0.5217391304347826,12,11
1309,0.5,13,13
1310,0.52,13,12
1311,0.4444444444444444,12,15
1312,0.5161290322580645,16,15
1313,0.5714285714285714,16,12
1314,0.5555555555555556,15,12
1315,0.5833333333333334,14,10
1316,0.5769230769230769,15,11
1317,0.5,13,13
1318,0.5185185185185185,14,13
1319,0.5416666666666666,13,11
1320,0.5384615384615384,14,12
1321,0.5185185185185185,14,13
1322,0.5384615384615384,14,12
1323,0.6,12,8
1324,0.6153846153846154,16,10
1325,0.5925925925925926,16,11
1326,0.5769230769230769,15,11
1327,0.6071428571428571,17,11
1328,0.5769230769230769,15,11
1329,0.6153846153846154,16,10
1330,0.7083333333333334,17,7
1331,0.625,15,9
1332,0.5357142857142857,15,13
1333,0.5357142857142857,15,13
1334,0.6,15,10
1335,0.5384615384615384,14,12
1336,0.5555555555555556,15,12
1337,0.5833333333333334,14,10
1338,0.5357142857142857,15,13
1339,0.6086956521739131,14,9
1340,0.5769230769230769,15,11
1341,0.5,14,14
1342,0.48,12,13
1343,0.4444444444444444,12,15
1344,0.5357142857142857,15,13
1345,0.5357142857142857,15,13
1346,0.5,14,14
1347,0.5925925925925926,16,11
1348,0.56,14,11
1349,0.5769230769230769,15,11
1350,0.52,13,12
1351,0.52,13,12
1352,0.48148148148148145,13,14
1353,0.48148148148148145,13,14
1354,0.5161290322580645,16,15
1355,0.5517241379310345,16,13
1356,0.5384615384615384,14,12
1357,0.5172413793103449,15,14
1358,0.5714285714285714,16,12
1359,0.5714285714285714,16,12
1360,0.56,14,11
1361,0.5217391304347826,12,11
1362,0.4642857142857143,13,15
1363,0.46153846153846156,12,14
1364,0.4583333333333333,11,13
1365,0.47619047619047616,10,11
1366,0.5217391304347826,12,11
1367,0.5,11,11
1368,0.56,14,11
1369,0.5185185185185185,14,13
1370,0.5,12,12
1371,0.5,13,13
1372,0.52,13,12
1373,0.4782608695652174,11,12
1374,0.4583333333333333,11,13
1375,0.4642857142857143,13,15
1376,0.5416666666666666,13,11
1377,0.5,12,12
1378,0.52,13,12
1379,0.48,12,13
1380,0.48,12,13
1381,0.5,12,12
1382,0.5,12,12
1383,0.4482758620689655,13,16
1384,0.56,14,11
1385,0.5172413793103449,15,14
1386,0.5185185185185185,14,13
1387,0.52,13,12
1388,0.46153846153846156,12,14
1389,0.4444444444444444,12,15
1390,0.4583333333333333,11,13
1391,0.4444444444444444,12,15
1392,0.4642857142857143,13,15
1393,0.52,13,12
1394,0.5357142857142857,15,13
1395,0.5384615384615384,14,12
1396,0.5769230769230769,15,11
1397,0.5384615384615384,14,12
1398,0.46875,15,17
1399,0.4482758620689655,13,16
1400,0.4642857142857143,13,15
1401,0.5,12,12
1402,0.5555555555555556,15,12
1403,0.5833333333333334,14,10
1404,0.5384615384615384,14,12
1405,0.5,13,13
1406,0.5,12,12
1407,0.5454545454545454,12,10
1408,0.48,12,13
1409,0.56,14,11
1410,0.5769230769230769,15,11
1411,0.5483870967741935,17,14
1412,0.6923076923076923,18,8
1413,0.6666666666666666,16,8
1414,0.6666666666666666,16,8
1415,0.625,15,9
1416,0.6818181818181818,15,7
1417,0.6666666666666666,14,7
1418,0.5833333333333334,14,10
1419,0.6190476190476191,13,8
1420,0.5833333333333334,14,10
1421,0.5652173913043478,13,10
1422,0.5925925925925926,16,11
1423,0.6,15,10
1424,0.5769230769230769,15,11
1425,0.5862068965517241,17,12
1426,0.5,13,13
1427,0.5,14,14
1428,0.5769230769230769,15,11
1429,0.5555555555555556,15,12
1430,0.48,12,13
1431,0.4482758620689655,13,16
1432,0.4482758620689655,13,16
1433,0.375,9,15
1434,0.46153846153846156,12,14
1435,0.5,14,14
1436,0.5,14,14
1437,0.4827586206896552,14,15
1438,0.4230769230769231,11,15
1439,0.46153846153846156,12,14
1440,0.42857142857142855,12,16
1441,0.4583333333333333,11,13
1442,0.4642857142857143,13,15
1443,0.5,14,14
1444,0.5833333333333334,14,10
1445,0.52,13,12
1446,0.52,13,12
1447,0.5714285714285714,16,12
1448,0.5517241379310345,16,13
1449,0.5769230769230769,15,11
1450,0.56,14,11
1451,0.5652173913043478,13,10
1452,0.5185185185185185,14,13
1453,0.5714285714285714,16,12
1454,0.5555555555555556,15,12
1455,0.5769230769230769,15,11
1456,0.56,14,11
1457,0.5652173913043478,13,10
1458,0.5172413793103449,15,14
1459,0.5,13,13
1460,0.5652173913043478,13,10
1461,0.5517241379310345,16,13
1462,0.5416666666666666,13,11
1463,0.5555555555555556,15,12
1464,0.6071428571428571,17,11
1465,0.5555555555555556,15,12
1466,0.625,15,9
1467,0.6086956521739131,14,9
1468,0.52,13,12
1469,0.5652173913043478,13,10
1470,0.5185185185185185,14,13
1471,0.5185185185185185,14,13
1472,0.4583333333333333,11,13
1473,0.5,12,12
1474,0.5,13,13
1475,0.48,12,13
1476,0.5185185185185185,14,13
1477,0.5217391304347826,12,11
1478,0.5217391304347826,12,11
1479,0.5833333333333334,14,10
1480,0.6086956521739131,14,9
1481,0.7142857142857143,15,6
1482,0.625,15,9
1483,0.7,14,6
1484,0.6086956521739131,14,9
1485,0.6666666666666666,16,8
1486,0.7083333333333334,17,7
1487,0.7916666666666666,19,5
1488,0.7916666666666666,19,5
1489,0.7391304347826086,17,6
1490,0.76,19,6
1491,0.7391304347826086,17,6
1492,0.7391304347826086,17,6
1493,0.7407407407407407,20,7
1494,0.72,18,7
1495,0.6785714285714286,19,9
1496,0.782608695652174,18,5
1497,0.7692307692307693,20,6
1498,0.8095238095238095,17,4
1499,0.7727272727272727,17,5
1500,0.7391304347826086,17,6
1501,0.75,18,6
1502,0.8095238095238095,17,4
1503,0.7307692307692307,19,7
1504,0.72,18,7
1505,0.7037037037037037,19,8
1506,0.64,16,9
1507,0.6956521739130435,16,7
1508,0.6923076923076923,18,8
1509,0.68,17,8
1510,0.6666666666666666,18,9
1511,0.6521739130434783,15,8
1512,0.7083333333333334,17,7
1513,0.6923076923076923,18,8
1514,0.7307692307692307,19,7
1515,0.7037037037037037,19,8
1516,0.6923076923076923,18,8
1517,0.6521739130434783,15,8
1518,0.64,16,9
1519,0.7037037037037037,19,8
1520,0.6,15,10
1521,0.6521739130434783,15,8
1522,0.625,15,9
1523,0.64,16,9
1524,0.6363636363636364,14,8
1525,0.6296296296296297,17,10
1526,0.5833333333333334,14,10
1527,0.6086956521739131,14,9
1528,0.6538461538461539,17,9
1529,0.6086956521739131,14,9
1530,0.5833333333333334,14,10
1531,0.6153846153846154,16,10
1532,0.625,15,9
1533,0.6363636363636364,14,8
1534,0.5769230769230769,15,11
1535,0.6538461538461539,17,9
1536,0.6,15,10
1537,0.6190476190476191,13,8
1538,0.6086956521739131,14,9
1539,0.6428571428571429,18,10
1540,0.5769230769230769,15,11
1541,0.5384615384615384,14,12
1542,0.52,13,12
1543,0.56,14,11
1544,0.5384615384615384,14,12
1545,0.52,13,12
1546,0.56,14,11
1547,0.5384615384615384,14,12
1548,0.5,13,13
1549,0.5652173913043478,13,10
1550,0.625,15,9
1551,0.6,12,8
1552,0.5454545454545454,12,10
1553,0.6153846153846154,16,10
1554,0.6666666666666666,16,8
1555,0.5925925925925926,16,11
1556,0.6,15,10
1557,0.5925925925925926,16,11
1558,0.6086956521739131,14,9
1559,0.5454545454545454,12,10
1560,0.6086956521739131,14,9
1561,0.5652173913043478,13,10
1562,0.5769230769230769,15,11
1563,0.5714285714285714,16,12
1564,0.5833333333333334,14,10
1565,0.5238095238095238,11,10
1566,0.5833333333333334,14,10
1567,0.5714285714285714,12,9
1568,0.6190476190476191,13,8
1569,0.64,16,9
1570,0.5652173913043478,13,10
1571,0.5652173913043478,13,10
1572,0.6818181818181818,15,7
1573,0.7142857142857143,15,6
1574,0.7619047619047619,16,5
1575,0.7727272727272727,17,5
1576,0.64,16,9
1577,0.64,16,9
1578,0.6,15,10
1579,0.5666666666666667,17,13
1580,0.7,14,6
1581,0.6363636363636364,14,8
1582,0.625,15,9
1583,0.56,14,11
1584,0.5384615384615384,14,12
1585,0.5652173913043478,13,10
1586,0.6666666666666666,16,8
1587,0.7083333333333334,17,7
1588,0.6956521739130435,16,7
1589,0.6153846153846154,16,10
1590,0.6,15,10
1591,0.64,16,9
1592,0.6428571428571429,18,10
1593,0.68,17,8
1594,0.7391304347826086,17,6
1595,0.7083333333333334,17,7
1596,0.6666666666666666,18,9
1597,0.68,17,8
1598,0.6956521739130435,16,7
1599,0.7083333333333334,17,7
1600,0.7142857142857143,15,6
1601,0.75,15,5
1602,0.7391304347826086,17,6
1603,0.7619047619047619,16,5
1604,0.75,18,6
1605,0.6956521739130435,16,7
1606,0.6521739130434783,15,8
1607,0.7083333333333334,17,7
1608,0.72,18,7
1609,0.72,18,7
1610,0.68,17,8
1611,0.6666666666666666,16,8
1612,0.6956521739130435,16,7
1613,0.6956521739130435,16,7
1614,0.7727272727272727,17,5
1615,0.7083333333333334,17,7
1616,0.7727272727272727,17,5
1617,0.6956521739130435,16,7
1618,0.65,13,7
1619,0.6956521739130435,16,7
1620,0.782608695652174,18,5
1621,0.7272727272727273,16,6
1622,0.6956521739130435,16,7
1623,0.6666666666666666,14,7
1624,0.75,15,5
1625,0.6666666666666666,16,8
1626,0.72,18,7
1627,0.72,18,7
1628,0.7272727272727273,16,6
1629,0.7272727272727273,16,6
1630,0.782608695652174,18,5
1631,0.7391304347826086,17,6
1632,0.7391304347826086,17,6
1633,0.6818181818181818,15,7
1634,0.7083333333333334,17,7
1635,0.6956521739130435,16,7
1636,0.68,17,8
1637,0.625,15,9
1638,0.6818181818181818,15,7
1639,0.7083333333333334,17,7
1640,0.6666666666666666,16,8
1641,0.7727272727272727,17,5
1642,0.7727272727272727,17,5
1643,0.7391304347826086,17,6
1644,0.7083333333333334,17,7
1645,0.7307692307692307,19,7
1646,0.625,15,9
1647,0.6521739130434783,15,8
1648,0.65,13,7
1649,0.6521739130434783,15,8
1650,0.6363636363636364,14,8
1651,0.6818181818181818,15,7
1652,0.68,17,8
1653,0.625,15,9
1654,0.625,15,9
1655,0.6521739130434783,15,8
1656,0.6363636363636364,14,8
1657,0.5416666666666666,13,11
1658,0.5833333333333334,14,10
1659,0.47619047619047616,10,11
1660,0.5714285714285714,12,9
1661,0.5454545454545454,12,10
1662,0.6363636363636364,14,8
1663,0.6818181818181818,15,7
1664,0.6521739130434783,15,8
1665,0.625,15,9
1666,0.5185185185185185,14,13
1667,0.6153846153846154,16,10
1668,0.5925925925925926,16,11
1669,0.6666666666666666,14,7
1670,0.6521739130434783,15,8
1671,0.6,15,10
1672,0.5909090909090909,13,9
1673,0.5909090909090909,13,9
1674,0.5652173913043478,13,10
1675,0.5714285714285714,16,12
1676,0.56,14,11
1677,0.6363636363636364,14,8
1678,0.7,14,6
1679,0.6818181818181818,15,7
1680,0.6666666666666666,16,8
1681,0.7083333333333334,17,7
1682,0.6296296296296297,17,10
1683,0.6296296296296297,17,10
1684,0.64,16,9
1685,0.7083333333333334,17,7
1686,0.6923076923076923,18,8
1687,0.6666666666666666,16,8
1688,0.6956521739130435,16,7
1689,0.7307692307692307,19,7
1690,0.72,18,7
1691,0.6538461538461539,17,9
1692,0.68,17,8
1693,0.7391304347826086,17,6
1694,0.72,18,7
1695,0.7142857142857143,15,6
1696,0.6,15,10
1697,0.6,15,10
1698,0.6363636363636364,14,8
1699,0.6521739130434783,15,8
1700,0.625,15,9
1701,0.6,15,10
1702,0.6190476190476191,13,8
1703,0.65,13,7
1704,0.64,16,9
1705,0.64,16,9
1706,0.5925925925925926,16,11
1707,0.6071428571428571,17,11
1708,0.64,16,9
1709,0.5925925925925926,16,11
1710,0.6521739130434783,15,8
1711,0.6,15,10
1712,0.5769230769230769,15,11
1713,0.5,14,14
1714,0.52,13,12
1715,0.48148148148148145,13,14
1716,0.5,14,14
1717,0.44,11,14
1718,0.4782608695652174,11,12
1719,0.45,9,11
1720,0.5652173913043478,13,10
1721,0.5,12,12
1722,0.52,13,12
1723,0.5185185185185185,14,13
1724,0.56,14,11
1725,0.5555555555555556,15,12
1726,0.6086956521739131,14,9
1727,0.56,14,11
1728,0.5555555555555556,15,12
1729,0.5384615384615384,14,12
1730,0.5185185185185185,14,13
1731,0.5384615384615384,14,12
1732,0.48148148148148145,13,14
1733,0.52,13,12
1734,0.5,13,13
1735,0.48148148148148145,13,14
1736,0.4666666666666667,14,16
1737,0.4444444444444444,12,15
1738,0.4230769230769231,11,15
1739,0.4444444444444444,12,15
1740,0.5357142857142857,15,13
1741,0.4642857142857143,13,15
1742,0.48,12,13
1743,0.5,13,13
1744,0.4642857142857143,13,15
1745,0.48148148148148145,13,14
1746,0.4642857142857143,13,15
1747,0.42857142857142855,12,16
1748,0.46153846153846156,12,14
1749,0.5357142857142857,15,13
1750,0.5,12,12
1751,0.52,13,12
1752,0.5454545454545454,12,10
1753,0.5416666666666666,13,11
1754,0.5,12,12
1755,0.5555555555555556,15,12
1756,0.6,15,10
1757,0.6153846153846154,16,10
1758,0.6818181818181818,15,7
1759,0.6363636363636364,14,8
1760,0.5416666666666666,13,11
1761,0.5909090909090909,13,9
1762,0.6153846153846154,16,10
1763,0.6153846153846154,16,10
1764,0.6,15,10
1765,0.5833333333333334,14,10
1766,0.56,14,11
1767,0.625,15,9
1768,0.56,14,11
1769,0.5384615384615384,14,12
1770,0.5555555555555556,15,12
1771,0.5357142857142857,15,13
1772,0.5,12,12
1773,0.52,13,12
1774,0.52,13,12
1775,0.5652173913043478,13,10
1776,0.5833333333333334,14,10
1777,0.6086956521739131,14,9
1778,0.6,15,10
1779,0.5833333333333334,14,10
1780,0.6,15,10
1781,0.6,15,10
1782,0.6956521739130435,16,7
1783,0.64,16,9
1784,0.6666666666666666,18,9
1785,0.6538461538461539,17,9
1786,0.75,18,6
1787,0.6666666666666666,16,8
1788,0.6071428571428571,17,11
1789,0.64,16,9
1790,0.6,15,10
1791,0.6521739130434783,15,8
1792,0.64,16,9
1793,0.6296296296296297,17,10
1794,0.6,15,10
1795,0.6153846153846154,16,10
1796,0.6521739130434783,15,8
1797,0.5833333333333334,14,10
1798,0.5357142857142857,15,13
1799,0.5555555555555556,15,12
1800,0.5555555555555556,15,12
1801,0.5714285714285714,16,12
1802,0.48148148148148145,13,14
1803,0.48,12,13
1804,0.5,11,11
1805,0.5384615384615384,14,12
1806,0.5555555555555556,15,12
1807,0.5384615384615384,14,12
1808,0.5833333333333334,14,10
1809,0.5555555555555556,15,12
1810,0.6,15,10
1811,0.5357142857142857,15,13
1812,0.5714285714285714,12,9
1813,0.5769230769230769,15,11
1814,0.6086956521739131,14,9
1815,0.625,15,9
1816,0.56,14,11
1817,0.56,14,11
1818,0.5172413793103449,15,14
1819,0.4482758620689655,13,16
1820,0.5,14,14
1821,0.5185185185185185,14,13
1822,0.5357142857142857,15,13
1823,0.6153846153846154,16,10
1824,0.6296296296296297,17,10
1825,0.6071428571428571,17,11
1826,0.5714285714285714,16,12
1827,0.5925925925925926,16,11
1828,0.5652173913043478,13,10
1829,0.5652173913043478,13,10
1830,0.5217391304347826,12,11
1831,0.48,12,13
1832,0.45454545454545453,10,12
1833,0.46153846153846156,12,14
1834,0.5217391304347826,12,11
1835,0.52,13,12
1836,0.4074074074074074,11,16
1837,0.4074074074074074,11,16
1838,0.46153846153846156,12,14
1839,0.4782608695652174,11,12
1840,0.48,12,13
1841,0.5217391304347826,12,11
1842,0.6086956521739131,14,9
1843,0.5416666666666666,13,11
1844,0.6153846153846154,16,10
1845,0.6,15,10
1846,0.5555555555555556,15,12
1847,0.55,11,9
1848,0.5833333333333334,14,10
1849,0.5384615384615384,14,12
1850,0.52,13,12
1851,0.5,14,14
1852,0.48148148148148145,13,14
1853,0.44,11,14
1854,0.4166666666666667,10,14
1855,0.4666666666666667,14,16
1856,0.4230769230769231,11,15
1857,0.39285714285714285,11,17
1858,0.4074074074074074,11,16
1859,0.48148148148148145,13,14
1860,0.5384615384615384,14,12
1861,0.5217391304347826,12,11
1862,0.5,12,12
1863,0.5517241379310345,16,13
1864,0.5517241379310345,16,13
1865,0.5714285714285714,16,12
1866,0.48,12,13
1867,0.4230769230769231,11,15
1868,0.4444444444444444,12,15
1869,0.35714285714285715,10,18
1870,0.5,13,13
1871,0.5,14,14
1872,0.4583333333333333,11,13
1873,0.44,11,14
1874,0.43333333333333335,13,17
1875,0.36,9,16
1876,0.4,10,15
1877,0.39285714285714285,11,17
1878,0.39285714285714285,11,17
1879,0.39285714285714285,11,17
1880,0.4230769230769231,11,15
1881,0.37037037037037035,10,17
1882,0.42857142857142855,12,16
1883,0.48148148148148145,13,14
1884,0.46153846153846156,12,14
1885,0.4642857142857143,13,15
1886,0.4,10,15
1887,0.37037037037037035,10,17
1888,0.3793103448275862,11,18
1889,0.37037037037037035,10,17
1890,0.41935483870967744,13,18
1891,0.4827586206896552,14,15
1892,0.5,14,14
1893,0.4827586206896552,14,15
1894,0.44,11,14
1895,0.4482758620689655,13,16
1896,0.4230769230769231,11,15
1897,0.5416666666666666,13,11
1898,0.5,13,13
1899,0.5,13,13
1900,0.6086956521739131,14,9
1901,0.5217391304347826,12,11
1902,0.56,14,11
1903,0.6363636363636364,14,8
1904,0.5416666666666666,13,11
1905,0.5,12,12
1906,0.5384615384615384,14,12
1907,0.5217391304347826,12,11
1908,0.5,12,12
1909,0.56,14,11
1910,0.5416666666666666,13,11
1911,0.52,13,12
1912,0.4782608695652174,11,12
1913,0.4583333333333333,11,13
1914,0.4782608695652174,11,12
1915,0.4782608695652174,11,12
1916,0.5217391304347826,12,11
1917,0.5416666666666666,13,11
1918,0.5,11,11
1919,0.5217391304347826,12,11
1920,0.5238095238095238,11,10
1921,0.5,11,11
1922,0.5652173913043478,13,10
1923,0.5,12,12
1924,0.48,12,13
1925,0.4444444444444444,12,15
1926,0.5416666666666666,13,11
1927,0.5384615384615384,14,12
1928,0.5,12,12
1929,0.46153846153846156,12,14
1930,0.5,13,13
1931,0.5,12,12
1932,0.44,11,14
1933,0.4583333333333333,11,13
1934,0.4642857142857143,13,15
1935,0.4444444444444444,12,15
1936,0.43333333333333335,13,17
1937,0.48,12,13
1938,0.4074074074074074,11,16
1939,0.39285714285714285,11,17
1940,0.4444444444444444,12,15
1941,0.41379310344827586,12,17
1942,0.3793103448275862,11,18
1943,0.42857142857142855,12,16
1944,0.4074074074074074,11,16
1945,0.3870967741935484,12,19
1946,0.3448275862068966,10,19
1947,0.375,9,15
1948,0.375,9,15
1949,0.42857142857142855,12,16
1950,0.44,11,14
1951,0.4230769230769231,11,15
1952,0.4074074074074074,11,16
1953,0.34615384615384615,9,17
1954,0.4166666666666667,10,14
1955,0.35714285714285715,10,18
1956,0.2857142857142857,8,20
1957,0.2962962962962963,8,19
1958,0.3076923076923077,8,18
1959,0.3333333333333333,8,16
1960,0.30434782608695654,7,16
1961,0.2962962962962963,8,19
1962,0.36666666666666664,11,19
1963,0.4074074074074074,11,16
1964,0.3448275862068966,10,19
1965,0.35714285714285715,10,18
1966,0.3793103448275862,11,18
1967,0.34375,11,21
1968,0.3793103448275862,11,18
1969,0.375,12,20
1970,0.3333333333333333,8,16
1971,0.39285714285714285,11,17
1972,0.42857142857142855,12,16
1973,0.4074074074074074,11,16
1974,0.4074074074074074,11,16
1975,0.4074074074074074,11,16
1976,0.3076923076923077,8,18
